Lines	Words	File_name
0	299	../../elitr-testset/documents/ESIC/dev/20080923/014_008_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	288	../../elitr-testset/documents/ESIC/dev/20080924/004_006_EN_BOOTH/en.OSt.man.punct-verbatim.txt
0	388	../../elitr-testset/documents/ESIC/dev/20080924/004_010_EN_Kauppi/en.OSt.man.punct-verbatim.txt
0	884	../../elitr-testset/documents/ESIC/dev/20081118/013_001_EN_Kauppi/en.OSt.man.punct-verbatim.txt
0	274	../../elitr-testset/documents/ESIC/dev/20081118/011_052_EN_Kauppi/en.OSt.man.punct-verbatim.txt
0	131	../../elitr-testset/documents/ESIC/dev/20081118/008_011_EN_Strejček/en.OSt.man.punct-verbatim.txt
0	442	../../elitr-testset/documents/ESIC/dev/20081118/013_012_EN_Kauppi/en.OSt.man.punct-verbatim.txt
0	152	../../elitr-testset/documents/ESIC/dev/20100308/014_010_EN_Triantaphyllides/en.OSt.man.punct-verbatim.txt
0	308	../../elitr-testset/documents/ESIC/dev/20100308/018_008_EN_Casa/en.OSt.man.punct-verbatim.txt
0	134	../../elitr-testset/documents/ESIC/dev/20100308/014_034_EN_Mészáros/en.OSt.man.punct-verbatim.txt
0	161	../../elitr-testset/documents/ESIC/dev/20090218/019_022_EN_Wojciechowski/en.OSt.man.punct-verbatim.txt
0	380	../../elitr-testset/documents/ESIC/dev/20081120/005_003_EN_Jackson/en.OSt.man.punct-verbatim.txt
0	331	../../elitr-testset/documents/ESIC/dev/20081120/003_010_EN_Mote/en.OSt.man.punct-verbatim.txt
0	90	../../elitr-testset/documents/ESIC/dev/20110215/005_017_EN_Tarand/en.OSt.man.punct-verbatim.txt
0	107	../../elitr-testset/documents/ESIC/dev/20110215/003_016_EN_Schlyter/en.OSt.man.punct-verbatim.txt
0	152	../../elitr-testset/documents/ESIC/dev/20110215/005_015_EN_Hautala/en.OSt.man.punct-verbatim.txt
0	234	../../elitr-testset/documents/ESIC/dev/20090915/011_042_EN_Eppink/en.OSt.man.punct-verbatim.txt
0	319	../../elitr-testset/documents/ESIC/dev/20100908/011_006_EN_Tarand/en.OSt.man.punct-verbatim.txt
0	304	../../elitr-testset/documents/ESIC/dev/20100908/004_016_EN_Mikolášik/en.OSt.man.punct-verbatim.txt
0	138	../../elitr-testset/documents/ESIC/dev/20100908/011_005_EN_van-Baalen/en.OSt.man.punct-verbatim.txt
0	144	../../elitr-testset/documents/ESIC/dev/20091123/016_018_EN_Thaler/en.OSt.man.punct-verbatim.txt
0	162	../../elitr-testset/documents/ESIC/dev/20080901/018_006_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	292	../../elitr-testset/documents/ESIC/dev/20080901/020_010_EN_Wojciechowski/en.OSt.man.punct-verbatim.txt
0	321	../../elitr-testset/documents/ESIC/dev/20100519/003_018_EN_Eppink/en.OSt.man.punct-verbatim.txt
0	166	../../elitr-testset/documents/ESIC/dev/20100519/007_002_EN_Schlyter/en.OSt.man.punct-verbatim.txt
0	177	../../elitr-testset/documents/ESIC/dev/20110404/014_007_EN_Triantaphyllides/en.OSt.man.punct-verbatim.txt
0	460	../../elitr-testset/documents/ESIC/dev/20081008/015_004_EN_Kauppi/en.OSt.man.punct-verbatim.txt
0	246	../../elitr-testset/documents/ESIC/dev/20091020/012_011_EN_Buşoi/en.OSt.man.punct-verbatim.txt
0	174	../../elitr-testset/documents/ESIC/dev/20110118/005_031_EN_Boştinaru/en.OSt.man.punct-verbatim.txt
0	110	../../elitr-testset/documents/ESIC/dev/20110118/006_006_EN_Swoboda/en.OSt.man.punct-verbatim.txt
0	196	../../elitr-testset/documents/ESIC/dev/20081023/004_014_EN_Dobolyi/en.OSt.man.punct-verbatim.txt
0	164	../../elitr-testset/documents/ESIC/dev/20090323/013_004_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	547	../../elitr-testset/documents/ESIC/dev/20090323/014_019_EN_Kinnock/en.OSt.man.punct-verbatim.txt
0	370	../../elitr-testset/documents/ESIC/dev/20090323/014_023_EN_Kinnock/en.OSt.man.punct-verbatim.txt
0	402	../../elitr-testset/documents/ESIC/dev/20090115/002_023_EN_Dover/en.OSt.man.punct-verbatim.txt
0	193	../../elitr-testset/documents/ESIC/dev/20110120/003_004_EN_Buşoi/en.OSt.man.punct-verbatim.txt
0	691	../../elitr-testset/documents/ESIC/dev/20110120/003_001_EN_Eppink/en.OSt.man.punct-verbatim.txt
0	273	../../elitr-testset/documents/ESIC/dev/20090422/007_012_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	356	../../elitr-testset/documents/ESIC/dev/20090422/011_005_EN_Botopoulos/en.OSt.man.punct-verbatim.txt
0	239	../../elitr-testset/documents/ESIC/dev/20101123/017_012_EN_Hautala/en.OSt.man.punct-verbatim.txt
0	270	../../elitr-testset/documents/ESIC/dev/20101123/017_005_EN_McMillan-Scott/en.OSt.man.punct-verbatim.txt
0	201	../../elitr-testset/documents/ESIC/dev/20090112/013_013_EN_Csibi/en.OSt.man.punct-verbatim.txt
0	210	../../elitr-testset/documents/ESIC/dev/20090112/014_012_EN_Mote/en.OSt.man.punct-verbatim.txt
0	199	../../elitr-testset/documents/ESIC/dev/20081218/003_019_EN_Botopoulos/en.OSt.man.punct-verbatim.txt
0	274	../../elitr-testset/documents/ESIC/dev/20090324/003_052_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	631	../../elitr-testset/documents/ESIC/dev/20090324/003_005_EN_Mikolášik/en.OSt.man.punct-verbatim.txt
0	182	../../elitr-testset/documents/ESIC/dev/20090324/003_056_EN_Dover/en.OSt.man.punct-verbatim.txt
0	218	../../elitr-testset/documents/ESIC/dev/20110216/012_028_EN_McMillan-Scott/en.OSt.man.punct-verbatim.txt
0	152	../../elitr-testset/documents/ESIC/dev/20101215/014_045_EN_Hautala/en.OSt.man.punct-verbatim.txt
0	322	../../elitr-testset/documents/ESIC/dev/20101215/006_020_EN_Boştinaru/en.OSt.man.punct-verbatim.txt
0	287	../../elitr-testset/documents/ESIC/dev/20101215/014_025_EN_McMillan-Scott/en.OSt.man.punct-verbatim.txt
0	372	../../elitr-testset/documents/ESIC/dev/20101215/014_006_EN_Hautala/en.OSt.man.punct-verbatim.txt
0	178	../../elitr-testset/documents/ESIC/dev/20090202/013_007_EN_Triantaphyllides/en.OSt.man.punct-verbatim.txt
0	313	../../elitr-testset/documents/ESIC/dev/20090916/015_009_EN_Donskis/en.OSt.man.punct-verbatim.txt
0	168	../../elitr-testset/documents/ESIC/dev/20090916/006_022_EN_Boştinaru/en.OSt.man.punct-verbatim.txt
0	183	../../elitr-testset/documents/ESIC/dev/20090916/006_020_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	123	../../elitr-testset/documents/ESIC/dev/20100421/007_025_EN_Ungureanu/en.OSt.man.punct-verbatim.txt
0	201	../../elitr-testset/documents/ESIC/dev/20100421/007_016_EN_Essayah/en.OSt.man.punct-verbatim.txt
0	235	../../elitr-testset/documents/ESIC/dev/20110308/007_058_EN_Plumb/en.OSt.man.punct-verbatim.txt
0	621	../../elitr-testset/documents/ESIC/dev/20110308/007_002_EN_Plumb/en.OSt.man.punct-verbatim.txt
0	172	../../elitr-testset/documents/ESIC/dev/20110308/020_017_EN_Vidal-Quadras/en.OSt.man.punct-verbatim.txt
0	780	../../elitr-testset/documents/ESIC/dev/20110308/016_001_EN_Járóka/en.OSt.man.punct-verbatim.txt
0	88	../../elitr-testset/documents/ESIC/dev/20110308/006_023_EN_Tarand/en.OSt.man.punct-verbatim.txt
0	134	../../elitr-testset/documents/ESIC/dev/20110308/015_016_EN_Tőkés/en.OSt.man.punct-verbatim.txt
0	151	../../elitr-testset/documents/ESIC/dev/20110308/016_028_EN_Plumb/en.OSt.man.punct-verbatim.txt
0	391	../../elitr-testset/documents/ESIC/dev/20110308/016_033_EN_Járóka/en.OSt.man.punct-verbatim.txt
0	176	../../elitr-testset/documents/ESIC/dev/20081203/012_018_EN_Wojciechowski/en.OSt.man.punct-verbatim.txt
0	415	../../elitr-testset/documents/ESIC/dev/20080925/013_007_EN_Tőkés/en.OSt.man.punct-verbatim.txt
0	173	../../elitr-testset/documents/ESIC/dev/20100309/012_021_EN_Bozkurt/en.OSt.man.punct-verbatim.txt
0	209	../../elitr-testset/documents/ESIC/dev/20101021/003_008_EN_Ungureanu/en.OSt.man.punct-verbatim.txt
0	272	../../elitr-testset/documents/ESIC/dev/20101021/003_005_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	331	../../elitr-testset/documents/ESIC/dev/20100922/003_034_EN_Járóka/en.OSt.man.punct-verbatim.txt
0	194	../../elitr-testset/documents/ESIC/dev/20100922/003_020_EN_Eppink/en.OSt.man.punct-verbatim.txt
0	165	../../elitr-testset/documents/ESIC/dev/20110117/021_012_EN_Járóka/en.OSt.man.punct-verbatim.txt
0	225	../../elitr-testset/documents/ESIC/dev/20100505/017_016_EN_Trzaskowski/en.OSt.man.punct-verbatim.txt
0	552	../../elitr-testset/documents/ESIC/dev/20110623/005_002_EN_Mikolášik/en.OSt.man.punct-verbatim.txt
0	252	../../elitr-testset/documents/ESIC/dev/20110623/005_061_EN_Mikolášik/en.OSt.man.punct-verbatim.txt
0	97	../../elitr-testset/documents/ESIC/dev/20081021/007_030_EN_Atkins/en.OSt.man.punct-verbatim.txt
0	164	../../elitr-testset/documents/ESIC/dev/20081021/012_022_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	177	../../elitr-testset/documents/ESIC/dev/20081021/009_002_EN_Boştinaru/en.OSt.man.punct-verbatim.txt
0	483	../../elitr-testset/documents/ESIC/dev/20080922/020_004_EN_Boştinaru/en.OSt.man.punct-verbatim.txt
0	220	../../elitr-testset/documents/ESIC/dev/20080922/018_013_EN_Csibi/en.OSt.man.punct-verbatim.txt
0	241	../../elitr-testset/documents/ESIC/dev/20080922/018_006_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	441	../../elitr-testset/documents/ESIC/dev/20080922/019_009_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	153	../../elitr-testset/documents/ESIC/dev/20080922/021_009_EN_Wise/en.OSt.man.punct-verbatim.txt
0	251	../../elitr-testset/documents/ESIC/dev/20100325/003_038_EN_Casa/en.OSt.man.punct-verbatim.txt
0	191	../../elitr-testset/documents/ESIC/dev/20090401/014_038_EN_Mikolášik/en.OSt.man.punct-verbatim.txt
0	316	../../elitr-testset/documents/ESIC/dev/20080903/013_021_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	137	../../elitr-testset/documents/ESIC/dev/20080903/018_017_EN_Wojciechowski/en.OSt.man.punct-verbatim.txt
0	663	../../elitr-testset/documents/ESIC/dev/20080903/003_010_EN_BOOTH/en.OSt.man.punct-verbatim.txt
0	476	../../elitr-testset/documents/ESIC/dev/20080903/014_012_EN_Kinnock/en.OSt.man.punct-verbatim.txt
0	133	../../elitr-testset/documents/ESIC/dev/20080903/010_016_EN_Strejček/en.OSt.man.punct-verbatim.txt
0	208	../../elitr-testset/documents/ESIC/dev/20110608/005_009_EN_Eppink/en.OSt.man.punct-verbatim.txt
0	309	../../elitr-testset/documents/ESIC/dev/20090203/015_002_EN_Dobolyi/en.OSt.man.punct-verbatim.txt
0	261	../../elitr-testset/documents/ESIC/dev/20090203/015_012_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	192	../../elitr-testset/documents/ESIC/dev/20090203/007_002_EN_Mikolášik/en.OSt.man.punct-verbatim.txt
0	144	../../elitr-testset/documents/ESIC/dev/20090203/013_068_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	178	../../elitr-testset/documents/ESIC/dev/20090203/014_017_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	160	../../elitr-testset/documents/ESIC/dev/20090203/007_015_EN_Strejček/en.OSt.man.punct-verbatim.txt
0	273	../../elitr-testset/documents/ESIC/dev/20090203/004_023_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	322	../../elitr-testset/documents/ESIC/dev/20090917/008_003_EN_Boştinaru/en.OSt.man.punct-verbatim.txt
0	172	../../elitr-testset/documents/ESIC/dev/20090917/003_021_EN_Tarand/en.OSt.man.punct-verbatim.txt
0	93	../../elitr-testset/documents/ESIC/dev/20110309/006_047_EN_McMillan-Scott/en.OSt.man.punct-verbatim.txt
0	186	../../elitr-testset/documents/ESIC/dev/20110309/006_027_EN_McMillan-Scott/en.OSt.man.punct-verbatim.txt
0	189	../../elitr-testset/documents/ESIC/dev/20110309/006_020_EN_Eppink/en.OSt.man.punct-verbatim.txt
0	449	../../elitr-testset/documents/ESIC/dev/20090113/004_007_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	155	../../elitr-testset/documents/ESIC/dev/20100921/004_036_EN_Tőkés/en.OSt.man.punct-verbatim.txt
0	216	../../elitr-testset/documents/ESIC/dev/20100921/004_022_EN_Boştinaru/en.OSt.man.punct-verbatim.txt
0	192	../../elitr-testset/documents/ESIC/dev/20101213/016_009_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	408	../../elitr-testset/documents/ESIC/dev/20110119/012_009_EN_Hautala/en.OSt.man.punct-verbatim.txt
0	173	../../elitr-testset/documents/ESIC/dev/20110119/012_013_EN_Ungureanu/en.OSt.man.punct-verbatim.txt
0	174	../../elitr-testset/documents/ESIC/dev/20110119/010_040_EN_Ungureanu/en.OSt.man.punct-verbatim.txt
0	191	../../elitr-testset/documents/ESIC/dev/20081022/007_004_EN_Korhola/en.OSt.man.punct-verbatim.txt
0	124	../../elitr-testset/documents/ESIC/dev/20081022/007_006_EN_Strejček/en.OSt.man.punct-verbatim.txt
0	240	../../elitr-testset/documents/ESIC/dev/20081022/013_036_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	149	../../elitr-testset/documents/ESIC/dev/20081022/011_035_EN_Mote/en.OSt.man.punct-verbatim.txt
0	140	../../elitr-testset/documents/ESIC/dev/20110511/004_068_EN_Hautala/en.OSt.man.punct-verbatim.txt
0	358	../../elitr-testset/documents/ESIC/dev/20090114/008_018_EN_Triantaphyllides/en.OSt.man.punct-verbatim.txt
0	392	../../elitr-testset/documents/ESIC/dev/20081117/021_010_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	150	../../elitr-testset/documents/ESIC/dev/20081117/020_002_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	195	../../elitr-testset/documents/ESIC/dev/20090310/009_021_EN_Mikolášik/en.OSt.man.punct-verbatim.txt
0	444	../../elitr-testset/documents/ESIC/dev/20090310/006_013_EN_Jackson/en.OSt.man.punct-verbatim.txt
0	190	../../elitr-testset/documents/ESIC/dev/20090310/016_026_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	382	../../elitr-testset/documents/ESIC/dev/20090310/007_008_EN_Botopoulos/en.OSt.man.punct-verbatim.txt
0	229	../../elitr-testset/documents/ESIC/dev/20101122/017_004_EN_Buşoi/en.OSt.man.punct-verbatim.txt
0	356	../../elitr-testset/documents/ESIC/dev/20090505/003_008_EN_Buşoi/en.OSt.man.punct-verbatim.txt
0	163	../../elitr-testset/documents/ESIC/dev/20100518/006_019_EN_Tarand/en.OSt.man.punct-verbatim.txt
0	213	../../elitr-testset/documents/ESIC/dev/20100518/006_015_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	355	../../elitr-testset/documents/ESIC/dev/20090402/006_017_EN_Drčar-Murko/en.OSt.man.punct-verbatim.txt
0	212	../../elitr-testset/documents/ESIC/dev/20100907/012_011_EN_Korhola/en.OSt.man.punct-verbatim.txt
0	393	../../elitr-testset/documents/ESIC/dev/20100907/011_004_EN_Járóka/en.OSt.man.punct-verbatim.txt
0	338	../../elitr-testset/documents/ESIC/dev/20090309/018_020_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	612	../../elitr-testset/documents/ESIC/dev/20090309/027_001_EN_Evans/en.OSt.man.punct-verbatim.txt
0	339	../../elitr-testset/documents/ESIC/dev2/20091124/011_008_EN_Andreasen/en.OSt.man.punct-verbatim.txt
0	181	../../elitr-testset/documents/ESIC/dev2/20091124/003_070_EN_McGuinness/en.OSt.man.punct-verbatim.txt
0	152	../../elitr-testset/documents/ESIC/dev2/20100308/014_007_EN_Wallis/en.OSt.man.punct-verbatim.txt
0	323	../../elitr-testset/documents/ESIC/dev2/20100908/003_007_EN_Swinburne/en.OSt.man.punct-verbatim.txt
0	189	../../elitr-testset/documents/ESIC/dev2/20091123/016_005_EN_Nicholson/en.OSt.man.punct-verbatim.txt
0	368	../../elitr-testset/documents/ESIC/dev2/20100906/017_038_EN_McGuinness/en.OSt.man.punct-verbatim.txt
0	125	../../elitr-testset/documents/ESIC/dev2/20090205/003_021_EN_Nicholson/en.OSt.man.punct-verbatim.txt
0	249	../../elitr-testset/documents/ESIC/dev2/20090115/007_004_EN_Hannan/en.OSt.man.punct-verbatim.txt
0	204	../../elitr-testset/documents/ESIC/dev2/20110118/008_014_EN_Dodds/en.OSt.man.punct-verbatim.txt
0	84	../../elitr-testset/documents/ESIC/dev2/20110216/012_024_EN_Arlacchi/en.OSt.man.punct-verbatim.txt
0	715	../../elitr-testset/documents/ESIC/dev2/20100421/007_002_EN_Malmström/en.OSt.man.punct-verbatim.txt
0	308	../../elitr-testset/documents/ESIC/dev2/20081203/015_012_EN_Kasoulides/en.OSt.man.punct-verbatim.txt
0	348	../../elitr-testset/documents/ESIC/dev2/20101019/015_014_EN_Corazza-Bildt/en.OSt.man.punct-verbatim.txt
0	110	../../elitr-testset/documents/ESIC/dev2/20100309/013_052_EN_Mitchell/en.OSt.man.punct-verbatim.txt
0	137	../../elitr-testset/documents/ESIC/dev2/20081021/012_038_EN_Savi/en.OSt.man.punct-verbatim.txt
0	145	../../elitr-testset/documents/ESIC/dev2/20090506/016_017_EN_Hannan/en.OSt.man.punct-verbatim.txt
0	112	../../elitr-testset/documents/ESIC/dev2/20100921/006_016_EN_Batten/en.OSt.man.punct-verbatim.txt
0	204	../../elitr-testset/documents/ESIC/dev2/20100921/012_005_EN_Andreasen/en.OSt.man.punct-verbatim.txt
0	163	../../elitr-testset/documents/ESIC/dev2/20090423/003_017_EN_Allister/en.OSt.man.punct-verbatim.txt
0	276	../../elitr-testset/documents/ESIC/dev2/20110511/013_014_EN_Bloom/en.OSt.man.punct-verbatim.txt
0	227	../../elitr-testset/documents/ESIC/dev2/20090114/008_054_EN_Karim/en.OSt.man.punct-verbatim.txt
0	83	../../elitr-testset/documents/ESIC/dev2/20101213/015_018_EN_Gallagher/en.OSt.man.punct-verbatim.txt
0	282	../../elitr-testset/documents/ESIC/dev2/20110119/012_008_EN_Ojuland/en.OSt.man.punct-verbatim.txt
0	194	../../elitr-testset/documents/ESIC/dev2/20110405/009_010_EN_Barroso/en.OSt.man.punct-verbatim.txt
0	67	../../elitr-testset/documents/ESIC/dev2/20090309/015_013_EN_Deva/en.OSt.man.punct-verbatim.txt
0	226	../../elitr-testset/documents/ESIC/dev2/20090505/006_006_EN_Hannan/en.OSt.man.punct-verbatim.txt
0	1240	../../elitr-testset/documents/ESIC/dev2/20100518/006_005_EN_Malmström/en.OSt.man.punct-verbatim.txt
