Lines	Words	File_name
245	3719	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/18_tf-magic-world.en.OStt
11	186	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/19_be-beauty.en.OSt
13	152	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/20_mela-e-piu.en.OSt
21	144	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/21_hat-cap.en.OSt
144	1238	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/21_hat-cap.en.OStt
22	229	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/22_new-design-world.en.OSt
20	230	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/23_pillowdream.en.OSt
229	2530	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/23_pillowdream.en.OStt
14	172	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/24_mole-g-p-technologies.en.OSt
12	204	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/25_folkstyle.en.OSt
203	2847	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/25_folkstyle.en.OStt
7	93	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/26_tabacco-shop.en.OSt
90	1020	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/26_tabacco-shop.en.OStt
11	216	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/27_f-e-international-tour.en.OSt
216	3784	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/27_f-e-international-tour.en.OStt
10	130	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/28_samanka.en.OSt
130	1722	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/28_samanka.en.OStt
16	199	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/29_salon-n-g.en.OSt
9	110	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/30_appolonas.en.OSt
110	1140	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/30_appolonas.en.OStt
13	154	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/31_devil-chocolate.en.OSt
154	1707	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/31_devil-chocolate.en.OStt
18	171	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/32_ck-remoa.en.OSt
171	1572	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/32_ck-remoa.en.OStt
10	79	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/33_logistic-servis.en.OSt
79	740	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/33_logistic-servis.en.OStt
15	157	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/34_kol_action_accessoires.en.OSt
156	1527	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/34_kol_action_accessoires.en.OStt
13	185	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/35_f-e-time-travel-agency.en.OSt
185	2410	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/35_f-e-time-travel-agency.en.OStt
12	141	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/36_step-house.en.OSt
141	1597	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/36_step-house.en.OStt
35	252	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/37_caspowalk.en.OSt
252	2449	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/37_caspowalk.en.OStt
12	150	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/38_seta.en.OSt
16	218	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/39_total-regal.en.OSt
218	2913	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/antrecorp/39_total-regal.en.OStt
152	1270	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kaccNlwi6lUCEM.en.OSt
1182	10014	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kaccNlwi6lUCEM.en.OStt
25	194	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kach_fBMnB1i-0.en.OSt
165	1296	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kach_fBMnB1i-0.en.OStt
64	467	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kacjHPr-CuvHhs.en.OSt
466	3488	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kacjHPr-CuvHhs.en.OStt
45	348	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kacMokI3Fi8jpc.en.OSt
312	2507	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kacMokI3Fi8jpc.en.OStt
192	1584	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kac_SpE4hQ8D_o.en.OSt
60	607	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kacwBCowBiXV7A.en.OSt
605	5557	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/khan-academy/kacwBCowBiXV7A.en.OStt
137	2423	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/belgian.en.OSt
2420	35639	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/belgian.en.OStt
99	2233	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/polish.en.OSt
2215	46622	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/polish.en.OStt
37	613	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/romanian.en.OSt
613	9013	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/romanian.en.OStt
182	3451	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/spanish.en.OSt
3444	52537	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/spanish.en.OStt
158	2228	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/belgian.en.RSt
114	1897	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/polish.en.RSt
42	511	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/romanian.en.RSt
0	2857	../../elitr-testset/documents/iwslt2020-nonnative-slt/testset/sao-wgvat/spanish.en.RSt

97	1195	../../elitr-testset/documents/langtools-workshop/20200323-second-pre-dry-run/michal.en.OSt
56	1689	../../elitr-testset/documents/langtools-workshop/20200323-second-pre-dry-run/ondrej.en.OSt
89	1221	../../elitr-testset/documents/langtools-workshop/20200323-second-pre-dry-run/rudolf.en.OSt
54	561	../../elitr-testset/documents/langtools-workshop/20200323-second-pre-dry-run/tomas.en.OSt
846	12920	../../elitr-testset/documents/linguistic-mondays/20200217-ondrej-bojar-what-can-go-wrong-in-live-SLT.en.OSt
16	182	../../elitr-testset/documents/2021-kufr/moses/moses.OSt
22	162	../../elitr-testset/documents/2021-kufr/bat-bed/bat-bed.OSt
15	235	../../elitr-testset/documents/2021-kufr/ck-remoa/ck-remoa.OSt
33	219	../../elitr-testset/documents/2021-kufr/kol-action/kol-action.OSt
28	195	../../elitr-testset/documents/2021-kufr/vase-sportarium/vase-sportarium.OSt
26	191	../../elitr-testset/documents/2021-kufr/cukrovy-svet/cukrovy-svet.OSt
13	221	../../elitr-testset/documents/2021-kufr/ck-elio/ck-elio.OSt
14	208	../../elitr-testset/documents/2021-kufr/cukrarna-na-oblacku/cukrarna-na-oblacku.OSt
33	196	../../elitr-testset/documents/2021-kufr/pen-hands/pen-hands.OSt
16	191	../../elitr-testset/documents/2021-kufr/catering/catering.OSt
15	204	../../elitr-testset/documents/2021-kufr/toy-joy/toy-joy.OSt
